"longitude","latitude","temperature","ndvi","valid_observations"
-120.428211,37.381468,75.26,-0.134,3
-120.427909,37.381468,75.38,-0.126,3
-120.427606,37.381468,75.49,-0.126,3
-120.427304,37.381468,75.49,-0.122,3
-120.427002,37.381468,75.4,-0.111,4
-120.426699,37.381468,75.47,-0.099,4
-120.426397,37.381468,75.55,-0.092,4
-120.426095,37.381468,75.59,-0.087,4
-120.425793,37.381468,75.66,-0.091,4
-120.42549,37.381468,75.74,-0.091,4
-120.425188,37.381468,75.83,-0.093,4
-120.424886,37.381468,75.98,-0.099,4
-120.424584,37.381468,76.25,-0.104,4
-120.424281,37.381468,76.65,-0.105,4
-120.423979,37.381468,77.11,-0.112,4
-120.423677,37.381468,77.59,-0.115,4
-120.423374,37.381468,78.5,-0.103,4
-120.423072,37.381468,80.22,-0.101,4
-120.42277,37.381468,83.78,-0.1,4
-120.422468,37.381468,90.79,0.064,4
-120.422165,37.381468,98.99,0.372,4
-120.421863,37.381468,106.73,0.483,4
-120.421561,37.381468,113.35,0.316,4
-120.421259,37.381468,118,0.242,4
-120.420956,37.381468,121.34,0.258,4
-120.420654,37.381468,124.38,0.263,4
-120.420352,37.381468,126.18,0.266,4
-120.420049,37.381468,126.89,0.259,4
-120.419747,37.381468,127.61,0.257,4
-120.419445,37.381468,128.17,0.257,4
-120.419143,37.381468,128.33,0.257,4
-120.41884,37.381468,128.24,0.258,4
-120.418538,37.381468,128.22,0.258,4
-120.418236,37.381468,128.2,0.256,4
-120.417934,37.381468,127.84,0.258,4
-120.417631,37.381468,128,0.252,4
-120.417329,37.381468,128.15,0.251,4
-120.417027,37.381468,128.27,0.252,4
-120.416724,37.381468,128.37,0.245,4
-120.416422,37.381468,128.49,0.242,4
-120.41612,37.381468,128.59,0.245,4
-120.415818,37.381468,128.69,0.242,4
-120.415515,37.381468,128.85,0.241,4
-120.415213,37.381468,128.86,0.248,4
-120.431234,37.381166,75.62,-0.187,2
-120.430931,37.381166,75.42,-0.176,2
-120.430629,37.381166,75.23,-0.157,2
-120.430327,37.381166,75.11,-0.145,2
-120.430024,37.381166,74.97,-0.139,2
-120.429722,37.381166,74.9,-0.145,2
-120.42942,37.381166,74.85,-0.154,2
-120.429118,37.381166,74.79,-0.177,2
-120.428815,37.381166,74.87,-0.196,3
-120.428513,37.381166,74.97,-0.166,3
-120.428211,37.381166,75.1,-0.14,3
-120.427909,37.381166,75.25,-0.123,3
-120.427606,37.381166,75.39,-0.115,3
-120.427304,37.381166,75.4,-0.107,3
-120.427002,37.381166,75.29,-0.092,4
-120.426699,37.381166,75.42,-0.086,4
-120.426397,37.381166,75.79,-0.087,3
-120.426095,37.381166,75.59,-0.087,4
-120.425793,37.381166,75.57,-0.09,4
-120.42549,37.381166,75.61,-0.092,4
-120.425188,37.381166,75.68,-0.093,4
-120.424886,37.381166,75.84,-0.097,4
-120.424584,37.381166,76.12,-0.1,4
-120.424281,37.381166,76.51,-0.103,4
-120.423979,37.381166,76.93,-0.109,4
-120.423677,37.381166,77.34,-0.1,4
-120.423374,37.381166,78.13,-0.102,4
-120.423072,37.381166,79.93,-0.101,4
-120.42277,37.381166,84.29,-0.091,4
-120.422468,37.381166,91.26,0.07,4
-120.422165,37.381166,99.24,0.427,4
-120.421863,37.381166,106.71,0.525,4
-120.421561,37.381166,112.87,0.312,4
-120.421259,37.381166,117.55,0.247,4
-120.420956,37.381166,121.12,0.25,4
-120.420654,37.381166,124.3,0.258,4
-120.420352,37.381166,126.11,0.265,4
-120.420049,37.381166,126.86,0.258,4
-120.419747,37.381166,127.61,0.256,4
-120.419445,37.381166,128.1,0.257,4
-120.419143,37.381166,128.19,0.256,4
-120.41884,37.381166,128.1,0.253,4
-120.418538,37.381166,128.09,0.25,4
-120.418236,37.381166,128.05,0.254,4
-120.417934,37.381166,127.71,0.257,4
-120.417631,37.381166,127.89,0.249,4
-120.417329,37.381166,128.06,0.248,4
-120.417027,37.381166,128.18,0.243,4
-120.416724,37.381166,128.23,0.24,4
-120.416422,37.381166,128.26,0.242,4
-120.41612,37.381166,128.3,0.241,4
-120.415818,37.381166,128.37,0.236,4
-120.415515,37.381166,128.57,0.238,4
-120.415213,37.381166,128.68,0.246,4
-120.43214,37.380864,79.8,-0.192,2
-120.431838,37.380864,77.66,-0.189,2
-120.431536,37.380864,76.31,-0.192,2
-120.431234,37.380864,75.58,-0.192,2
-120.430931,37.380864,75.29,-0.175,2
-120.430629,37.380864,75.05,-0.156,2
-120.430327,37.380864,74.84,-0.14,2
-120.430024,37.380864,74.72,-0.132,2
-120.429722,37.380864,74.68,-0.133,2
-120.42942,37.380864,74.67,-0.129,2
-120.429118,37.380864,74.66,-0.136,2
-120.428815,37.380864,74.73,-0.162,3
-120.428513,37.380864,74.82,-0.146,3
-120.428211,37.380864,74.93,-0.131,3
-120.427909,37.380864,75.06,-0.117,3
-120.427606,37.380864,75.2,-0.107,3
-120.427304,37.380864,75.27,-0.095,3
-120.427002,37.380864,75.25,-0.082,4
-120.426699,37.380864,75.36,-0.083,4
-120.426397,37.380864,75.72,-0.085,3
-120.426095,37.380864,75.73,-0.091,3
-120.425793,37.380864,75.55,-0.092,4
-120.42549,37.380864,75.57,-0.098,4
-120.425188,37.380864,75.64,-0.099,4
-120.424886,37.380864,75.81,-0.1,4
-120.424584,37.380864,76.11,-0.097,4
-120.424281,37.380864,76.47,-0.092,4
-120.423979,37.380864,77.13,-0.096,4
-120.423677,37.380864,78.56,-0.089,4
-120.423374,37.380864,79.22,-0.085,4
-120.423072,37.380864,81.11,-0.084,4
-120.42277,37.380864,86.28,-0.083,4
-120.422468,37.380864,92.04,0.081,4
-120.422165,37.380864,99.2,0.456,4
-120.421863,37.380864,106.24,0.543,4
-120.421561,37.380864,112.08,0.333,4
-120.421259,37.380864,117.1,0.251,4
-120.420956,37.380864,121.31,0.254,4
-120.420654,37.380864,124.19,0.257,4
-120.420352,37.380864,126.12,0.261,4
-120.420049,37.380864,126.64,0.262,4
-120.419747,37.380864,127.31,0.26,4
-120.419445,37.380864,127.74,0.26,4
-120.419143,37.380864,127.73,0.258,4
-120.41884,37.380864,127.61,0.255,4
-120.418538,37.380864,127.64,0.254,4
-120.418236,37.380864,127.66,0.255,4
-120.417934,37.380864,127.6,0.257,4
-120.417631,37.380864,127.76,0.251,4
-120.417329,37.380864,127.92,0.248,4
-120.417027,37.380864,128,0.239,4
-120.416724,37.380864,128.01,0.236,4
-120.416422,37.380864,128.01,0.235,4
-120.41612,37.380864,128.01,0.233,4
-120.415818,37.380864,128.07,0.234,4
-120.415515,37.380864,128.33,0.237,4
-120.415213,37.380864,128.57,0.241,4
-120.414911,37.380864,128.93,0.24,4
-120.433349,37.380561,111.13,0.287,3
-120.433047,37.380561,103.54,0.165,3
-120.432745,37.380561,91.4,-0.059,3
-120.432443,37.380561,83.27,-0.198,2
-120.43214,37.380561,79.31,-0.169,2
-120.431838,37.380561,77.3,-0.169,2
-120.431536,37.380561,76.03,-0.159,2
-120.431234,37.380561,75.39,-0.171,2
-120.430931,37.380561,75.06,-0.164,2
-120.430629,37.380561,74.81,-0.146,2
-120.430327,37.380561,74.6,-0.137,2
-120.430024,37.380561,74.5,-0.13,2
-120.429722,37.380561,74.49,-0.119,2
-120.42942,37.380561,74.5,-0.115,2
-120.429118,37.380561,74.53,-0.113,3
-120.428815,37.380561,74.59,-0.122,3
-120.428513,37.380561,74.68,-0.126,3
-120.428211,37.380561,74.78,-0.118,3
-120.427909,37.380561,74.89,-0.111,3
-120.427606,37.380561,75.02,-0.099,3
-120.427304,37.380561,75.17,-0.083,3
-120.427002,37.380561,75.26,-0.075,3
-120.426699,37.380561,75.29,-0.083,4
-120.426397,37.380561,75.53,-0.094,3
-120.426095,37.380561,75.47,-0.092,4
-120.425793,37.380561,75.53,-0.094,4
-120.42549,37.380561,75.58,-0.096,4
-120.425188,37.380561,75.69,-0.097,4
-120.424886,37.380561,75.87,-0.098,4
-120.424584,37.380561,76.15,-0.095,4
-120.424281,37.380561,76.49,-0.088,4
-120.423979,37.380561,77.21,-0.086,4
-120.423677,37.380561,78.99,-0.086,4
-120.423374,37.380561,81.23,-0.082,4
-120.423072,37.380561,83.21,-0.079,4
-120.42277,37.380561,87.04,-0.072,4
-120.422468,37.380561,92,0.011,4
-120.422165,37.380561,98.8,0.36,4
-120.421863,37.380561,105.43,0.52,4
-120.421561,37.380561,111.08,0.381,4
-120.421259,37.380561,116.37,0.251,4
-120.420956,37.380561,121.04,0.256,4
-120.420654,37.380561,124.19,0.257,4
-120.420352,37.380561,126.33,0.259,4
-120.420049,37.380561,126.64,0.261,4
-120.419747,37.380561,127.17,0.262,4
-120.419445,37.380561,127.5,0.26,4
-120.419143,37.380561,127.44,0.259,4
-120.41884,37.380561,127.32,0.258,4
-120.418538,37.380561,127.36,0.256,4
-120.418236,37.380561,127.41,0.253,4
-120.417934,37.380561,127.5,0.254,4
-120.417631,37.380561,127.62,0.254,4
-120.417329,37.380561,127.74,0.244,4
-120.417027,37.380561,127.82,0.236,4
-120.416724,37.380561,127.84,0.235,4
-120.416422,37.380561,127.85,0.235,4
-120.41612,37.380561,127.84,0.235,4
-120.415818,37.380561,127.92,0.235,4
-120.415515,37.380561,128.19,0.236,4
-120.415213,37.380561,128.5,0.24,4
-120.414911,37.380561,128.94,0.238,4
-120.414609,37.380561,129.23,0.235,4
-120.434256,37.380259,127.71,0.224,4
-120.433954,37.380259,123.75,0.233,4
-120.433652,37.380259,119.17,0.243,4
-120.433349,37.380259,112.37,0.289,3
-120.433047,37.380259,100.85,0.136,3
-120.432745,37.380259,88.99,-0.087,3
-120.432443,37.380259,82.02,-0.159,2
-120.43214,37.380259,78.64,-0.141,2
-120.431838,37.380259,76.8,-0.128,2
-120.431536,37.380259,75.66,-0.122,2
-120.431234,37.380259,75.15,-0.137,2
-120.430931,37.380259,74.85,-0.141,2
-120.430629,37.380259,74.59,-0.138,2
-120.430327,37.380259,74.41,-0.132,2
-120.430024,37.380259,74.33,-0.121,2
-120.429722,37.380259,74.33,-0.111,2
-120.42942,37.380259,74.35,-0.109,2
-120.429118,37.380259,74.39,-0.088,3
-120.428815,37.380259,74.48,-0.089,3
-120.428513,37.380259,74.58,-0.105,3
-120.428211,37.380259,74.67,-0.096,3
-120.427909,37.380259,74.78,-0.086,3
-120.427606,37.380259,74.9,-0.076,3
-120.427304,37.380259,75.05,-0.068,3
-120.427002,37.380259,75.15,-0.068,3
-120.426699,37.380259,75.19,-0.078,4
-120.426397,37.380259,75.34,-0.09,4
-120.426095,37.380259,75.46,-0.091,4
-120.425793,37.380259,75.55,-0.094,4
-120.42549,37.380259,75.64,-0.09,4
-120.425188,37.380259,75.8,-0.088,3
-120.424886,37.380259,75.99,-0.09,4
-120.424584,37.380259,76.25,-0.089,4
-120.424281,37.380259,76.56,-0.086,4
-120.423979,37.380259,77.73,-0.085,4
-120.423677,37.380259,80.47,-0.085,4
-120.423374,37.380259,81.6,-0.08,4
-120.423072,37.380259,83.45,-0.074,4
-120.42277,37.380259,87.18,-0.068,4
-120.422468,37.380259,92.15,0.035,4
-120.422165,37.380259,98.55,0.377,4
-120.421863,37.380259,104.75,0.49,4
-120.421561,37.380259,110.51,0.353,4
-120.421259,37.380259,116.19,0.252,4
-120.420956,37.380259,121.04,0.254,4
-120.420654,37.380259,124.34,0.255,4
-120.420352,37.380259,126.69,0.255,4
-120.420049,37.380259,127.66,0.256,4
-120.419747,37.380259,127.36,0.261,4
-120.419445,37.380259,127.4,0.262,4
-120.419143,37.380259,127.38,0.261,4
-120.41884,37.380259,127.32,0.255,4
-120.418538,37.380259,127.38,0.25,4
-120.418236,37.380259,127.41,0.25,4
-120.417934,37.380259,127.46,0.25,4
-120.417631,37.380259,127.51,0.255,4
-120.417329,37.380259,127.59,0.243,4
-120.417027,37.380259,127.64,0.237,4
-120.416724,37.380259,127.67,0.234,4
-120.416422,37.380259,127.7,0.237,4
-120.41612,37.380259,127.69,0.237,4
-120.415818,37.380259,127.76,0.235,4
-120.415515,37.380259,128.02,0.237,4
-120.415213,37.380259,128.34,0.242,4
-120.414911,37.380259,128.82,0.243,4
-120.414609,37.380259,129.16,0.236,4
-120.414306,37.380259,129.58,0.237,4
-120.435163,37.379957,129.83,0.227,4
-120.434861,37.379957,130.28,0.226,4
-120.434559,37.379957,129.61,0.226,4
-120.434256,37.379957,127.24,0.227,4
-120.433954,37.379957,121.72,0.236,4
-120.433652,37.379957,116.46,0.249,3
-120.433349,37.379957,109.16,0.267,3
-120.433047,37.379957,97.53,0.064,3
-120.432745,37.379957,86.53,-0.117,3
-120.432443,37.379957,80.58,-0.115,2
-120.43214,37.379957,77.99,-0.113,2
-120.431838,37.379957,76.35,-0.105,2
-120.431536,37.379957,75.35,-0.105,2
-120.431234,37.379957,74.95,-0.115,2
-120.430931,37.379957,74.66,-0.142,2
-120.430629,37.379957,74.41,-0.139,2
-120.430327,37.379957,74.26,-0.127,2
-120.430024,37.379957,74.21,-0.117,2
-120.429722,37.379957,74.22,-0.104,2
-120.42942,37.379957,74.24,-0.086,3
-120.429118,37.379957,74.28,-0.075,3
-120.428815,37.379957,74.38,-0.074,3
-120.428513,37.379957,74.52,-0.085,3
-120.428211,37.379957,74.64,-0.085,3
-120.427909,37.379957,74.75,-0.082,3
-120.427606,37.379957,74.86,-0.076,3
-120.427304,37.379957,74.98,-0.067,3
-120.427002,37.379957,75.04,-0.065,3
-120.426699,37.379957,75.07,-0.074,4
-120.426397,37.379957,75.23,-0.088,4
-120.426095,37.379957,75.39,-0.089,4
-120.425793,37.379957,75.52,-0.087,4
-120.42549,37.379957,75.66,-0.083,4
-120.425188,37.379957,75.83,-0.086,4
-120.424886,37.379957,76.07,-0.088,4
-120.424584,37.379957,76.35,-0.086,4
-120.424281,37.379957,76.67,-0.083,4
-120.423979,37.379957,77.96,-0.082,4
-120.423677,37.379957,80.64,-0.081,4
-120.423374,37.379957,81.84,-0.077,4
-120.423072,37.379957,83.79,-0.074,4
-120.42277,37.379957,87.44,-0.071,4
-120.422468,37.379957,92.94,0.157,4
-120.422165,37.379957,98.56,0.5,4
-120.421863,37.379957,104.32,0.567,4
-120.421561,37.379957,110.39,0.396,4
-120.421259,37.379957,116.32,0.259,4
-120.420956,37.379957,121.17,0.257,4
-120.420654,37.379957,124.29,0.26,4
-120.420352,37.379957,126.55,0.258,4
-120.420049,37.379957,127.42,0.26,4
-120.419747,37.379957,127.05,0.259,4
-120.419445,37.379957,127.18,0.262,4
-120.419143,37.379957,127.24,0.265,4
-120.41884,37.379957,127.23,0.255,4
-120.418538,37.379957,127.27,0.242,4
-120.418236,37.379957,127.31,0.241,4
-120.417934,37.379957,127.47,0.242,4
-120.417631,37.379957,127.46,0.248,4
-120.417329,37.379957,127.51,0.245,4
-120.417027,37.379957,127.55,0.232,4
-120.416724,37.379957,127.57,0.227,4
-120.416422,37.379957,127.6,0.233,4
-120.41612,37.379957,127.79,0.237,4
-120.415818,37.379957,128.04,0.24,4
-120.415515,37.379957,128.26,0.245,4
-120.415213,37.379957,128.51,0.25,4
-120.414911,37.379957,128.7,0.256,4
-120.414609,37.379957,129.08,0.244,4
-120.414306,37.379957,129.54,0.24,4
-120.414004,37.379957,129.86,0.244,4
-120.437279,37.379655,122.53,0.244,4
-120.436977,37.379655,124.66,0.227,4
-120.436674,37.379655,126.31,0.224,4
-120.436372,37.379655,127.83,0.222,4
-120.43607,37.379655,128.85,0.224,4
-120.435768,37.379655,129.5,0.226,4
-120.435465,37.379655,129.67,0.228,4
-120.435163,37.379655,129.99,0.228,4
-120.434861,37.379655,130.48,0.226,3
-120.434559,37.379655,129.33,0.225,3
-120.434256,37.379655,126.7,0.227,3
-120.433954,37.379655,117.46,0.239,3
-120.433652,37.379655,111.36,0.255,2
-120.433349,37.379655,103.04,0.24,2
-120.433047,37.379655,93.07,0,2
-120.432745,37.379655,84.57,-0.144,2
-120.432443,37.379655,79.57,-0.103,2
-120.43214,37.379655,77.42,-0.097,2
-120.431838,37.379655,75.98,-0.093,2
-120.431536,37.379655,75.14,-0.091,2
-120.431234,37.379655,74.8,-0.095,2
-120.430931,37.379655,74.5,-0.11,2
-120.430629,37.379655,74.26,-0.126,2
-120.430327,37.379655,74.14,-0.12,2
-120.430024,37.379655,74.13,-0.113,2
-120.429722,37.379655,74.16,-0.096,2
-120.42942,37.379655,74.2,-0.073,3
-120.429118,37.379655,74.21,-0.087,3
-120.428815,37.379655,74.3,-0.085,3
-120.428513,37.379655,74.47,-0.074,3
-120.428211,37.379655,74.63,-0.075,3
-120.427909,37.379655,74.75,-0.072,3
-120.427606,37.379655,74.84,-0.064,3
-120.427304,37.379655,74.91,-0.06,3
-120.427002,37.379655,74.98,-0.063,3
-120.426699,37.379655,75.02,-0.068,3
-120.426397,37.379655,75.07,-0.078,4
-120.426095,37.379655,75.25,-0.085,4
-120.425793,37.379655,75.43,-0.08,4
-120.42549,37.379655,75.61,-0.08,4
-120.425188,37.379655,75.83,-0.086,4
-120.424886,37.379655,76.11,-0.089,4
-120.424584,37.379655,76.4,-0.087,4
-120.424281,37.379655,76.76,-0.081,4
-120.423979,37.379655,78.21,-0.078,4
-120.423677,37.379655,80.87,-0.079,4
-120.423374,37.379655,82.09,-0.076,4
-120.423072,37.379655,83.55,-0.082,4
-120.42277,37.379655,87.22,-0.071,4
-120.422468,37.379655,92.82,0.241,4
-120.422165,37.379655,98.2,0.582,4
-120.421863,37.379655,104.03,0.648,4
-120.421561,37.379655,110.37,0.454,4
-120.421259,37.379655,116.39,0.272,4
-120.420956,37.379655,121.15,0.26,4
-120.420654,37.379655,124.3,0.261,4
-120.420352,37.379655,126.29,0.264,4
-120.420049,37.379655,127.32,0.261,4
-120.419747,37.379655,127,0.262,4
-120.419445,37.379655,127.25,0.262,4
-120.419143,37.379655,127.59,0.256,4
-120.41884,37.379655,127.57,0.245,4
-120.418538,37.379655,127.39,0.233,4
-120.418236,37.379655,127.36,0.229,4
-120.417934,37.379655,127.45,0.232,4
-120.417631,37.379655,127.42,0.235,4
-120.417329,37.379655,127.43,0.234,4
-120.417027,37.379655,127.45,0.232,4
-120.416724,37.379655,127.48,0.233,4
-120.416422,37.379655,127.54,0.237,4
-120.41612,37.379655,127.82,0.242,4
-120.415818,37.379655,128.14,0.246,4
