"longitude","latitude","temperature","ndvi","valid_observations"
-118.445916,34.07697,98.89,0.701,4
-118.445619,34.07697,100.2,0.716,4
-118.445322,34.07697,100.47,0.635,4
-118.445025,34.07697,100.7,0.561,4
-118.444728,34.07697,100.82,0.543,4
-118.444432,34.07697,100.6,0.495,4
-118.444135,34.07697,99.86,0.467,4
-118.443838,34.07697,97.19,0.416,4
-118.443541,34.07697,96.32,0.386,4
-118.443245,34.07697,95.19,0.437,4
-118.442948,34.07697,95.46,0.463,4
-118.442651,34.07697,94.97,0.594,4
-118.442354,34.07697,94.48,0.693,4
-118.442058,34.07697,95.61,0.728,4
-118.441761,34.07697,97.4,0.732,3
-118.441464,34.07697,98.49,0.721,3
-118.441167,34.07697,100.2,0.697,3
-118.44087,34.07697,103.18,0.557,3
-118.440574,34.07697,106.01,0.262,3
-118.440277,34.07697,107.13,0.114,3
-118.43998,34.07697,106.42,0.113,3
-118.439683,34.07697,104.78,0.255,4
-118.439387,34.07697,103.41,0.389,4
-118.43909,34.07697,102.4,0.463,4
-118.438793,34.07697,101.94,0.463,4
-118.438496,34.07697,101.91,0.464,4
-118.4382,34.07697,101.15,0.494,4
-118.437903,34.07697,99.52,0.479,4
-118.437606,34.07697,99.4,0.422,4
-118.437309,34.07697,99.12,0.411,4
-118.437012,34.07697,98.88,0.373,4
-118.457193,34.076674,100.33,0.34,3
-118.456896,34.076674,100.07,0.355,3
-118.456599,34.076674,99.36,0.439,3
-118.456302,34.076674,98.61,0.548,3
-118.456006,34.076674,98.05,0.567,3
-118.455709,34.076674,97.58,0.539,3
-118.455412,34.076674,97.16,0.505,3
-118.455115,34.076674,97.42,0.465,3
-118.454819,34.076674,98.68,0.464,3
-118.454522,34.076674,98.8,0.42,3
-118.454225,34.076674,99.28,0.497,3
-118.453928,34.076674,98.77,0.544,3
-118.453632,34.076674,99.16,0.512,3
-118.453335,34.076674,99.54,0.557,3
-118.453038,34.076674,99.08,0.583,3
-118.452741,34.076674,98.81,0.596,3
-118.452444,34.076674,98.72,0.589,3
-118.452148,34.076674,98.49,0.591,3
-118.451851,34.076674,98.25,0.615,3
-118.451554,34.076674,98.1,0.625,3
-118.451257,34.076674,98.24,0.627,3
-118.450961,34.076674,99.8,0.598,3
-118.450664,34.076674,99.74,0.625,3
-118.450367,34.076674,99.67,0.696,3
-118.45007,34.076674,99.46,0.783,3
-118.449774,34.076674,97.43,0.799,3
-118.449477,34.076674,95.27,0.749,4
-118.44918,34.076674,94.42,0.726,4
-118.448883,34.076674,94.44,0.724,4
-118.448586,34.076674,94.51,0.73,4
-118.44829,34.076674,94.54,0.751,4
-118.447993,34.076674,94.67,0.731,4
-118.447696,34.076674,94.83,0.715,4
-118.447399,34.076674,95.32,0.674,4
-118.447103,34.076674,96.23,0.52,4
-118.446806,34.076674,98.95,0.295,3
-118.446509,34.076674,98.13,0.404,4
-118.446212,34.076674,97.85,0.563,4
-118.445916,34.076674,99.63,0.607,4
-118.445619,34.076674,101.1,0.472,4
-118.445322,34.076674,102.53,0.293,4
-118.445025,34.076674,103.52,0.272,3
-118.444728,34.076674,101.98,0.368,4
-118.444432,34.076674,101.61,0.344,4
-118.444135,34.076674,100.6,0.376,4
-118.443838,34.076674,97.54,0.476,4
-118.443541,34.076674,96.8,0.382,4
-118.443245,34.076674,95.44,0.39,4
-118.442948,34.076674,95.28,0.532,4
-118.442651,34.076674,94.79,0.612,4
-118.442354,34.076674,95.49,0.614,3
-118.442058,34.076674,96.67,0.591,3
-118.441761,34.076674,97.45,0.576,3
-118.441464,34.076674,98.71,0.589,3
-118.441167,34.076674,100.78,0.605,3
-118.44087,34.076674,104.17,0.469,3
-118.440574,34.076674,107.5,0.337,3
-118.440277,34.076674,108.23,0.225,3
-118.43998,34.076674,107.37,0.196,3
-118.439683,34.076674,105.52,0.257,4
-118.439387,34.076674,104.38,0.298,4
-118.43909,34.076674,102.92,0.386,4
-118.438793,34.076674,102.04,0.414,4
-118.438496,34.076674,102.09,0.383,4
-118.4382,34.076674,101.5,0.388,4
-118.437903,34.076674,99.93,0.426,4
-118.437606,34.076674,99.49,0.51,4
-118.437309,34.076674,99.1,0.518,4
-118.437012,34.076674,98.77,0.476,4
-118.457193,34.076377,100.77,0.354,3
-118.456896,34.076377,100.34,0.411,3
-118.456599,34.076377,99.68,0.431,3
-118.456302,34.076377,98.7,0.595,3
-118.456006,34.076377,97.89,0.699,3
-118.455709,34.076377,97.55,0.59,3
-118.455412,34.076377,97.32,0.469,3
-118.455115,34.076377,97.47,0.495,3
-118.454819,34.076377,98.89,0.465,3
-118.454522,34.076377,99.06,0.489,3
-118.454225,34.076377,99.6,0.608,3
-118.453928,34.076377,99.1,0.595,3
-118.453632,34.076377,99.48,0.568,3
-118.453335,34.076377,99.91,0.526,3
-118.453038,34.076377,99.7,0.481,3
-118.452741,34.076377,99.63,0.467,3
-118.452444,34.076377,99.66,0.431,3
-118.452148,34.076377,99.34,0.423,3
-118.451851,34.076377,98.8,0.487,3
-118.451554,34.076377,98.49,0.503,3
-118.451257,34.076377,98.62,0.427,3
-118.450961,34.076377,99.81,0.343,3
-118.450664,34.076377,99.72,0.451,3
-118.450367,34.076377,99.62,0.568,3
-118.45007,34.076377,99.43,0.711,3
-118.449774,34.076377,97.49,0.792,3
-118.449477,34.076377,96.3,0.809,3
-118.44918,34.076377,96.15,0.778,3
-118.448883,34.076377,95.58,0.718,3
-118.448586,34.076377,94.74,0.691,4
-118.44829,34.076377,94.63,0.735,4
-118.447993,34.076377,94.53,0.764,4
-118.447696,34.076377,94.7,0.708,4
-118.447399,34.076377,95.2,0.664,4
-118.447103,34.076377,96.28,0.474,4
-118.446806,34.076377,97.25,0.334,4
-118.446509,34.076377,97.36,0.549,4
-118.446212,34.076377,97.81,0.628,4
-118.445916,34.076377,99.81,0.528,4
-118.445619,34.076377,101.51,0.34,4
-118.445322,34.076377,103.21,0.178,4
-118.445025,34.076377,104.42,0.211,3
-118.444728,34.076377,102.6,0.402,4
-118.444432,34.076377,102.08,0.325,4
-118.444135,34.076377,100.93,0.356,4
-118.443838,34.076377,97.79,0.407,4
-118.443541,34.076377,98.54,0.325,3
-118.443245,34.076377,96.3,0.387,4
-118.442948,34.076377,95.83,0.572,4
-118.442651,34.076377,95.36,0.604,4
-118.442354,34.076377,95.8,0.504,3
-118.442058,34.076377,96.82,0.515,3
-118.441761,34.076377,97.65,0.613,3
-118.441464,34.076377,99,0.585,3
-118.441167,34.076377,101.37,0.487,3
-118.44087,34.076377,105,0.333,3
-118.440574,34.076377,108,0.377,3
-118.440277,34.076377,108.41,0.192,3
-118.43998,34.076377,107.6,0.115,3
-118.439683,34.076377,105.54,0.116,4
-118.439387,34.076377,105.49,0.161,3
-118.43909,34.076377,103.59,0.346,4
-118.438793,34.076377,102.04,0.422,4
-118.438496,34.076377,102.29,0.365,4
-118.4382,34.076377,101.78,0.376,4
-118.437903,34.076377,100.18,0.436,4
-118.437606,34.076377,99.74,0.522,4
-118.437309,34.076377,99.33,0.502,4
-118.437012,34.076377,98.96,0.461,4
-118.436716,34.076377,98.65,0.508,4
-118.457193,34.07608,101.79,0.346,3
-118.456896,34.07608,101.35,0.479,3
-118.456599,34.07608,100,0.515,3
-118.456302,34.07608,98.88,0.553,3
-118.456006,34.07608,98.25,0.542,3
-118.455709,34.07608,97.81,0.496,3
-118.455412,34.07608,97.35,0.498,3
-118.455115,34.07608,97.52,0.56,3
-118.454819,34.07608,99.14,0.659,3
-118.454522,34.07608,99.51,0.672,3
-118.454225,34.07608,100.17,0.539,3
-118.453928,34.07608,99.6,0.478,3
-118.453632,34.07608,99.86,0.347,3
-118.453335,34.07608,100.21,0.247,3
-118.453038,34.07608,100.26,0.254,3
-118.452741,34.07608,100.38,0.264,3
-118.452444,34.07608,100.39,0.233,3
-118.452148,34.07608,99.95,0.246,3
-118.451851,34.07608,99.27,0.349,3
-118.451554,34.07608,98.81,0.426,3
-118.451257,34.07608,98.94,0.387,3
-118.450961,34.07608,99.91,0.435,3
-118.450664,34.07608,99.85,0.568,3
-118.450367,34.07608,99.81,0.593,3
-118.45007,34.07608,98.39,0.668,3
-118.449774,34.07608,97.67,0.723,3
-118.449477,34.07608,97.34,0.762,3
-118.44918,34.07608,97.26,0.775,3
-118.448883,34.07608,97.39,0.76,3
-118.448586,34.07608,96.75,0.729,3
-118.44829,34.07608,95.24,0.714,4
-118.447993,34.07608,95.04,0.722,4
-118.447696,34.07608,94.59,0.721,4
-118.447399,34.07608,94.8,0.734,4
-118.447103,34.07608,95.33,0.718,4
-118.446806,34.07608,95.97,0.646,4
-118.446509,34.07608,96.51,0.673,4
-118.446212,34.07608,97.53,0.471,4
-118.445916,34.07608,99.38,0.372,4
-118.445619,34.07608,100.91,0.375,4
-118.445322,34.07608,102.74,0.283,4
-118.445025,34.07608,104.24,0.233,3
-118.444728,34.07608,102.52,0.399,4
-118.444432,34.07608,101.98,0.346,4
-118.444135,34.07608,100.89,0.372,4
-118.443838,34.07608,97.84,0.484,4
-118.443541,34.07608,96.55,0.538,4
-118.443245,34.07608,97.47,0.478,3
-118.442948,34.07608,97.65,0.54,3
-118.442651,34.07608,97.01,0.571,3
-118.442354,34.07608,96.64,0.543,3
-118.442058,34.07608,96.98,0.574,3
-118.441761,34.07608,97.76,0.642,3
-118.441464,34.07608,99.03,0.548,3
-118.441167,34.07608,101.31,0.264,3
-118.44087,34.07608,104.42,0.12,3
-118.440574,34.07608,106.57,0.192,3
-118.440277,34.07608,106.76,0.163,3
-118.43998,34.07608,106.17,0.071,3
-118.439683,34.07608,104.75,0.085,4
-118.439387,34.07608,103.55,0.189,3
-118.43909,34.07608,101.97,0.357,4
-118.438793,34.07608,101.32,0.405,4
-118.438496,34.07608,101.76,0.372,4
-118.4382,34.07608,101.48,0.42,4
-118.437903,34.07608,100.24,0.461,4
-118.437606,34.07608,99.93,0.487,4
-118.437309,34.07608,99.54,0.462,4
-118.437012,34.07608,99.19,0.433,4
-118.436716,34.07608,98.91,0.508,4
-118.457193,34.075783,102.28,0.322,3
-118.456896,34.075783,101.95,0.398,3
-118.456599,34.075783,101.19,0.397,3
-118.456302,34.075783,100.5,0.383,3
-118.456006,34.075783,100.06,0.41,3
-118.455709,34.075783,99.61,0.432,3
-118.455412,34.075783,99.09,0.425,3
-118.455115,34.075783,99.11,0.483,3
-118.454819,34.075783,100.28,0.64,3
-118.454522,34.075783,100.87,0.642,3
-118.454225,34.075783,101.61,0.511,3
-118.453928,34.075783,100.25,0.387,3
-118.453632,34.075783,100.18,0.314,3
-118.453335,34.075783,100.31,0.322,3
-118.453038,34.075783,100.66,0.339,3
-118.452741,34.075783,100.86,0.347,3
-118.452444,34.075783,100.74,0.346,3
-118.452148,34.075783,100.41,0.368,3
-118.451851,34.075783,100.08,0.453,3
-118.451554,34.075783,99.91,0.544,3
-118.451257,34.075783,99.84,0.547,3
-118.450961,34.075783,99.73,0.469,3
-118.450664,34.075783,99.77,0.512,3
-118.450367,34.075783,99.94,0.472,3
-118.45007,34.075783,99.73,0.497,3
-118.449774,34.075783,99.7,0.534,3
-118.449477,34.075783,99.71,0.59,3
-118.44918,34.075783,99.75,0.685,3
-118.448883,34.075783,99.28,0.72,3
-118.448586,34.075783,98.53,0.696,3
-118.44829,34.075783,98.43,0.724,3
-118.447993,34.075783,97.73,0.676,3
-118.447696,34.075783,94.75,0.69,4
-118.447399,34.075783,94.65,0.738,4
-118.447103,34.075783,94.92,0.739,4
-118.446806,34.075783,95.24,0.729,4
-118.446509,34.075783,95.75,0.673,4
-118.446212,34.075783,96.58,0.499,4
-118.445916,34.075783,97.79,0.365,4
-118.445619,34.075783,98.95,0.338,4
-118.445322,34.075783,100.69,0.28,4
-118.445025,34.075783,102.53,0.2,3
-118.444728,34.075783,102.08,0.306,4
-118.444432,34.075783,101.68,0.335,4
-118.444135,34.075783,100.75,0.402,4
-118.443838,34.075783,98.19,0.616,4
-118.443541,34.075783,97.01,0.631,4
-118.443245,34.075783,97.97,0.596,3
-118.442948,34.075783,97.88,0.611,3
-118.442651,34.075783,97.24,0.582,3
-118.442354,34.075783,96.99,0.592,3
-118.442058,34.075783,97.3,0.652,3
-118.441761,34.075783,97.94,0.627,3
-118.441464,34.075783,98.97,0.418,3
-118.441167,34.075783,100.73,0.097,3
-118.44087,34.075783,102.62,0.13,3
-118.440574,34.075783,104.11,0.301,3
-118.440277,34.075783,104.11,0.24,3
-118.43998,34.075783,103.69,0.135,3
-118.439683,34.075783,102.36,0.177,4
-118.439387,34.075783,100.61,0.337,4
-118.43909,34.075783,99.93,0.47,4
-118.438793,34.075783,100.29,0.437,4
-118.438496,34.075783,100.87,0.354,4
-118.4382,34.075783,100.93,0.408,4
-118.437903,34.075783,100.11,0.482,4
-118.437606,34.075783,99.96,0.462,4
-118.437309,34.075783,99.72,0.453,4
-118.437012,34.075783,99.49,0.437,4
-118.436716,34.075783,99.48,0.408,4
-118.457193,34.075487,102.27,0.464,3
-118.456896,34.075487,102.17,0.437,3
-118.456599,34.075487,101.92,0.433,3
-118.456302,34.075487,101.52,0.463,3
-118.456006,34.075487,101.17,0.463,3
-118.455709,34.075487,100.78,0.435,3
-118.455412,34.075487,100.23,0.419,3
-118.455115,34.075487,100.1,0.398,3
-118.454819,34.075487,101.15,0.394,3
-118.454522,34.075487,101.82,0.539,3
-118.454225,34.075487,102.5,0.541,3
-118.453928,34.075487,100.75,0.345,3
-118.453632,34.075487,100.33,0.334,3
-118.453335,34.075487,100.18,0.453,3
-118.453038,34.075487,100.31,0.534,3
-118.452741,34.075487,100.32,0.633,3
-118.452444,34.075487,100.07,0.618,3
-118.452148,34.075487,99.79,0.554,3
-118.451851,34.075487,99.65,0.634,3
-118.451554,34.075487,99.69,0.611,3
-118.451257,34.075487,99.78,0.481,3
-118.450961,34.075487,99.8,0.322,3
-118.450664,34.075487,100.01,0.32,3
-118.450367,34.075487,100.3,0.356,3
-118.45007,34.075487,100.25,0.427,3
-118.449774,34.075487,100.41,0.489,3
-118.449477,34.075487,100.64,0.534,3
-118.44918,34.075487,100.77,0.573,3
-118.448883,34.075487,100.4,0.551,3
-118.448586,34.075487,99.67,0.551,3
-118.44829,34.075487,99.27,0.69,3
-118.447993,34.075487,98.31,0.679,3
-118.447696,34.075487,95.12,0.684,4
-118.447399,34.075487,94.84,0.698,4
-118.447103,34.075487,94.86,0.702,4
-118.446806,34.075487,94.97,0.678,4
-118.446509,34.075487,95.2,0.644,4
-118.446212,34.075487,95.51,0.621,4
-118.445916,34.075487,96.38,0.556,4
-118.445619,34.075487,97.73,0.432,4
-118.445322,34.075487,99.02,0.336,4
-118.445025,34.075487,100.19,0.337,4
-118.444728,34.075487,101.48,0.344,4
-118.444432,34.075487,101.16,0.373,4
-118.444135,34.075487,100.37,0.491,4
-118.443838,34.075487,99.26,0.572,4
-118.443541,34.075487,98.53,0.518,4
-118.443245,34.075487,98.81,0.549,3
-118.442948,34.075487,98.67,0.551,3
-118.442651,34.075487,98.29,0.475,3
-118.442354,34.075487,98.19,0.447,3
-118.442058,34.075487,98.38,0.521,3
-118.441761,34.075487,98.69,0.547,3
-118.441464,34.075487,99.26,0.381,3
-118.441167,34.075487,100.29,0.182,3
-118.44087,34.075487,101.39,0.244,3
-118.440574,34.075487,102.24,0.53,3
-118.440277,34.075487,102.2,0.56,3
-118.43998,34.075487,101.67,0.43,3
-118.439683,34.075487,99.62,0.437,4
-118.439387,34.075487,98.63,0.555,4
-118.43909,34.075487,98.83,0.57,4
-118.438793,34.075487,99.51,0.455,4
-118.438496,34.075487,100.36,0.339,4
-118.4382,34.075487,100.67,0.331,4
-118.437903,34.075487,99.97,0.458,4
-118.437606,34.075487,99.99,0.473,4
-118.437309,34.075487,99.93,0.463,4
-118.437012,34.075487,99.89,0.446,4
-118.436716,34.075487,99.96,0.405,4
-118.457193,34.07519,102.27,0.59,3
-118.456896,34.07519,102.31,0.59,3
-118.456599,34.07519,102.27,0.505,3
-118.456302,34.07519,102.08,0.395,3
-118.456006,34.07519,101.84,0.385,3
-118.455709,34.07519,101.49,0.442,3
-118.455412,34.07519,100.97,0.439,3
-118.455115,34.07519,100.92,0.365,3
-118.454819,34.07519,102.12,0.321,3
-118.454522,34.07519,102.6,0.556,3
-118.454225,34.07519,103.01,0.399,3
-118.453928,34.07519,101.38,0.262,3
-118.453632,34.07519,100.83,0.362,3
-118.453335,34.07519,100.5,0.466,3
-118.453038,34.07519,100.24,0.542,3
-118.452741,34.07519,99.95,0.665,3
-118.452444,34.07519,99.61,0.732,3
-118.452148,34.07519,99.31,0.651,3
-118.451851,34.07519,99.18,0.548,3
-118.451554,34.07519,99.32,0.506,3
-118.451257,34.07519,99.63,0.29,3
-118.450961,34.07519,100.22,0.118,3
-118.450664,34.07519,100.56,0.168,3
-118.450367,34.07519,100.91,0.288,3
-118.45007,34.07519,101.11,0.362,3
-118.449774,34.07519,101.42,0.398,3
-118.449477,34.07519,101.44,0.427,3
-118.44918,34.07519,101.45,0.398,3
-118.448883,34.07519,101.32,0.341,3
-118.448586,34.07519,100.68,0.429,3
-118.44829,34.07519,100,0.679,3
-118.447993,34.07519,98.86,0.698,3
-118.447696,34.07519,95.67,0.697,4
-118.447399,34.07519,95.2,0.712,4
-118.447103,34.07519,95.01,0.715,4
-118.446806,34.07519,94.91,0.681,4
-118.446509,34.07519,94.81,0.691,4
-118.446212,34.07519,94.91,0.682,4
-118.445916,34.07519,95.49,0.653,4
-118.445619,34.07519,96.81,0.508,4
-118.445322,34.07519,98.21,0.368,4
-118.445025,34.07519,99.25,0.422,4
-118.444728,34.07519,101.03,0.356,4
-118.444432,34.07519,101.42,0.38,3
-118.444135,34.07519,101.03,0.533,3
-118.443838,34.07519,100.61,0.419,3
-118.443541,34.07519,100.33,0.454,3
-118.443245,34.07519,99.96,0.362,3
-118.442948,34.07519,99.72,0.378,3
-118.442651,34.07519,99.53,0.402,3
-118.442354,34.07519,99.5,0.297,3
-118.442058,34.07519,99.53,0.217,3
-118.441761,34.07519,99.43,0.253,3
-118.441464,34.07519,99.32,0.199,3
-118.441167,34.07519,99.47,0.215,3
-118.44087,34.07519,99.76,0.48,3
-118.440574,34.07519,99.87,0.682,3
-118.440277,34.07519,99.93,0.711,3
-118.43998,34.07519,99.81,0.648,3
-118.439683,34.07519,97.96,0.636,4
-118.439387,34.07519,97.23,0.623,4
-118.43909,34.07519,97.85,0.569,4
-118.438793,34.07519,98.91,0.51,4
-118.438496,34.07519,100.01,0.426,4
-118.4382,34.07519,100.55,0.314,4
-118.437903,34.07519,100.11,0.335,4
-118.437606,34.07519,100.24,0.384,4
-118.437309,34.07519,100.2,0.424,4
-118.437012,34.07519,100.25,0.47,4
-118.436716,34.07519,100.39,0.459,4
-118.457193,34.074893,101.13,0.423,3
-118.456896,34.074893,101.18,0.443,3
-118.456599,34.074893,101.3,0.398,3
-118.456302,34.074893,101.25,0.377,3
-118.456006,34.074893,101.06,0.41,3
-118.455709,34.074893,100.77,0.445,3
-118.455412,34.074893,100.41,0.449,3
-118.455115,34.074893,100.55,0.426,3
-118.454819,34.074893,101.81,0.421,3
-118.454522,34.074893,102.1,0.475,3
-118.454225,34.074893,102.29,0.258,3
-118.453928,34.074893,102.48,0.193,3
-118.453632,34.074893,102.25,0.334,3
-118.453335,34.074893,101.88,0.519,3
-118.453038,34.074893,100.74,0.488,3
-118.452741,34.074893,99.81,0.491,3
-118.452444,34.074893,99.4,0.57,3
-118.452148,34.074893,99.02,0.526,3
-118.451851,34.074893,98.78,0.403,3
-118.451554,34.074893,98.84,0.325,3
-118.451257,34.074893,99.3,0.206,3
-118.450961,34.074893,101.05,0.095,3
-118.450664,34.074893,101.49,0.057,3
-118.450367,34.074893,101.85,0.225,3
-118.45007,34.074893,102.51,0.366,3
-118.449774,34.074893,103,0.36,3
-118.449477,34.074893,102.83,0.321,3
-118.44918,34.074893,102.37,0.305,3
-118.448883,34.074893,102.07,0.292,3
-118.448586,34.074893,101.82,0.381,3
